image_index,label,dataset,baseline_mse,baseline_psnr,baseline_ssim,model_mse,model_psnr,model_ssim
439,5,Salt & Pepper,0.048251398555472426,13.164900942140381,0.5945620766731399,0.01819971545332636,17.399354020158178,0.7468254152270205
440,5,Salt & Pepper,0.05304270743093952,12.753743165733395,0.6371782658617696,0.025244010663104374,15.978416450506446,0.7596171995706977
441,1,Salt & Pepper,0.046531789200641986,13.322502480249403,0.3432471164217891,0.008534887238370207,20.68802212343869,0.7133113585052696
442,8,Salt & Pepper,0.039984111358919265,13.981125516713867,0.6114013689597739,0.043507571414543575,13.614351582770185,0.6128874171239546
443,7,Salt & Pepper,0.04902186365251741,13.096101823001911,0.5733979667064251,0.016748414586801427,17.760262972116873,0.7085184877500349
444,7,Salt & Pepper,0.04666758862713602,13.309846390759416,0.6483808701098128,0.01804522530670404,17.43637691113621,0.7586025531582694
445,9,Salt & Pepper,0.05359541862536817,12.708723325228778,0.48922269971450816,0.016848215563398154,17.734460895705414,0.6783027777420207
446,3,Salt & Pepper,0.04167253175173542,13.801501138357972,0.7739473414037821,0.030652934159588516,15.135279476275361,0.7476394881366694
447,7,Salt & Pepper,0.05679106936969811,12.457199535213924,0.5250979190705156,0.013661304048105255,18.645078428312665,0.736195925104343
448,8,Salt & Pepper,0.04090034054649016,13.88273075932859,0.728598656151153,0.03574489939200856,14.467859209662222,0.6915988051353532
449,1,Salt & Pepper,0.05122090012768811,12.90552793750193,0.34430654573229885,0.008023960559433982,20.956112146913128,0.6673636782444978
450,1,Salt & Pepper,0.05547987822704501,12.558645008319978,0.3702993863327754,0.007851695879420754,21.05036530321046,0.6389796495726148
451,2,Salt & Pepper,0.03897421715424798,14.092225993977422,0.5821006886126832,0.013793110846699251,18.603377736217084,0.7829587716053485
452,3,Salt & Pepper,0.04430327023569652,13.53564215246486,0.7803658547456525,0.03142713187250102,15.026952520967527,0.7066771443090191
453,0,Salt & Pepper,0.05539190191098806,12.565537228607793,0.5296118182190749,0.025205276417926938,15.985085354358244,0.6621100433400898
454,3,Salt & Pepper,0.04778950803818787,13.20667440234595,0.6997685308668561,0.03375588241284877,14.716505346305166,0.707263723068348
455,9,Salt & Pepper,0.04289496185262927,13.675937140645331,0.47776367250226776,0.024471033824899648,16.113476826725286,0.5648922486811769
456,7,Salt & Pepper,0.04795675135081916,13.191502442178688,0.49859839366097536,0.01794891044856157,17.45961909232685,0.7250904297537922
457,6,Salt & Pepper,0.05126362306331621,12.901907032473332,0.5477663161773209,0.02043034541617145,16.89724290681841,0.7321076070861836
458,1,Salt & Pepper,0.05572491743887688,12.539505662908248,0.39277409539263536,0.00999099724597259,20.003911607422324,0.7609553268175122
459,5,Salt & Pepper,0.045292960328110365,13.439692930916697,0.7196342841539554,0.0210728707393368,16.762762967921134,0.7958744412429385
460,0,Salt & Pepper,0.053601146402751675,12.708259216679604,0.6581865595908818,0.030158504266914934,15.205902014207446,0.663439377637703
461,7,Salt & Pepper,0.05092140777636325,12.930995983205232,0.5183106725574015,0.015931526402316716,17.977426123755397,0.709079899302752
462,0,Salt & Pepper,0.05432117945671063,12.650308089414708,0.7163719712230378,0.023490228048077884,16.291127669796918,0.808252488370223
463,1,Salt & Pepper,0.05247424461096556,12.800538045540542,0.4705184193390031,0.00833922869178063,20.788741160761962,0.7805466090549434
464,1,Salt & Pepper,0.04403798776047066,13.561725335806067,0.3766257793599106,0.008610800932025632,20.649564508481504,0.7238722692465412
465,5,Salt & Pepper,0.05173045683227967,12.862536863142466,0.7771626446408849,0.034025957720965894,14.681896419636564,0.7538131637781267
466,6,Salt & Pepper,0.04242687277904901,13.72358978246453,0.5803590314227152,0.024290462761218025,16.14564211307302,0.7044948169980759
467,4,Salt & Pepper,0.05087207437904863,12.935205530506504,0.6275225176096711,0.030350334362634585,15.17836520040214,0.6699757901454173
468,2,Salt & Pepper,0.055674014684175016,12.543474603471317,0.656083936053627,0.032676309260419555,14.857670022727698,0.736121494341636
469,1,Salt & Pepper,0.054508058111048516,12.635392897513976,0.44027570261065807,0.010230467784406996,19.901045078770885,0.6511750894900334
470,5,Salt & Pepper,0.058536493075286106,12.32573299730608,0.4793027589264888,0.01875865894349529,17.267982125591818,0.6381992403851092
471,8,Salt & Pepper,0.03944544487978781,14.040031414480236,0.6392056593082517,0.024632566756715712,16.084903315552253,0.7458804022473658
472,6,Salt & Pepper,0.04956388457207961,13.048346631090137,0.7120168113990035,0.03821080454642268,14.178138179411835,0.6565078106800715
473,5,Salt & Pepper,0.048250084398651444,13.165019226551827,0.6200397279951886,0.025732297301728806,15.895214395600888,0.6595008516886198
474,9,Salt & Pepper,0.04837293737420227,13.153975399285905,0.5671237899080149,0.017484573716567656,17.57344951561725,0.7689834409900642
475,8,Salt & Pepper,0.0554717965776196,12.559277682997944,0.44072018185493317,0.019725318839858726,17.04975968130094,0.6553072426010764
476,5,Salt & Pepper,0.04262379458692535,13.703478897976652,0.6669713453340107,0.025365881767148428,15.957500361673604,0.6617805813393639
477,1,Salt & Pepper,0.04349788933270754,13.615318159970276,0.4237715246258953,0.0079881527609099,20.975536385201806,0.7687218289632084
478,0,Salt & Pepper,0.05340775528212995,12.723956749623525,0.5972945681658121,0.018815004465714977,17.25495674264917,0.7101328984139847
479,0,Salt & Pepper,0.05375866034441401,12.695515623552323,0.6167885503026272,0.022796511469055772,16.421316076336034,0.7049807056128121
480,8,Salt & Pepper,0.04313643118403188,13.65155788329323,0.6535863608910446,0.03523096611515811,14.530754472891212,0.6709343762720497
481,7,Salt & Pepper,0.04631531041059417,13.342754209107481,0.5936697336942871,0.017059571209834888,17.68031888968197,0.744520058845966
482,2,Salt & Pepper,0.05241088602397382,12.805784983384275,0.5473696975563489,0.021541111870073855,16.66731883833986,0.6561080025382705
483,3,Salt & Pepper,0.05410475953489216,12.667645288154297,0.6138842243555755,0.033618130051732024,14.73426447077388,0.5820139121440827
484,3,Salt & Pepper,0.05017783585083615,12.99488073557635,0.6853725352346999,0.03546369723690345,14.502159893813879,0.6174507326699205
485,7,Salt & Pepper,0.041660860413192995,13.802717649009193,0.5492742877426809,0.015028043874649169,18.230975456761126,0.7415095350943075
486,3,Salt & Pepper,0.05291416563262858,12.764280475767729,0.5795525842967508,0.030486921236550037,15.158864312426568,0.6214691314689255
487,3,Salt & Pepper,0.051798935306505395,12.856791668042199,0.6438732127014622,0.03139029649534166,15.032045821756292,0.6464920364948342
488,7,Salt & Pepper,0.0455015928328747,13.419734001248644,0.509426555676175,0.017310098262161813,17.617004668101327,0.6804205329005603
489,7,Salt & Pepper,0.04030661284123099,13.946236961701839,0.6510927013024442,0.01701239883222517,17.692344444035683,0.7448839793047272
490,6,Salt & Pepper,0.052657160951102386,12.785425598996824,0.6973205762590469,0.03552120300889222,14.495123342426396,0.7158051143648388
491,6,Salt & Pepper,0.05088360837394236,12.934220985914482,0.5441518604353238,0.02495468591331293,16.028478919158093,0.6576740905144343
492,9,Salt & Pepper,0.04621529005898386,13.352143168755486,0.5239138616875227,0.020824326737067505,16.8142903069443,0.7372421900449044
493,2,Salt & Pepper,0.038575096772097944,14.136929757629238,0.7753901133877582,0.020262838488049162,16.93299717250691,0.7977652249717042
494,0,Salt & Pepper,0.059335420483927585,12.266859756347525,0.7110587534773075,0.033964113618847255,14.689797149600963,0.7523403708378285
495,1,Salt & Pepper,0.05288799829433165,12.766428698533383,0.4205860174333711,0.006500030228167623,21.870846236808568,0.7671710828417081
496,0,Salt & Pepper,0.049906570518240545,13.018422729745359,0.7142905837287734,0.02025716020598903,16.934214372240884,0.8338967090125506
497,8,Salt & Pepper,0.04919903256523205,13.080434369828868,0.7061954264057643,0.019732053572947876,17.048277140894797,0.7166516732856251
498,1,Salt & Pepper,0.04513260200562759,13.455096276119034,0.4444697216396416,0.01037399579361859,19.84053932437345,0.6815102537262551
499,9,Salt & Pepper,0.055655262143615374,12.544937673239811,0.5485081658781641,0.03149023427430468,15.018241083803087,0.6445978889292763
400,7,Speckle,0.005766325815792616,22.391008222316863,0.9538584289993322,0.013805038695353804,18.599623717009163,0.8275045922563744
401,8,Speckle,0.004774144668317059,23.21104424939682,0.966353547883261,0.029155144444415068,15.352848025963235,0.7487821066283781
402,2,Speckle,0.0073428386314441235,21.341360158809,0.9535803159303023,0.016623494640870158,17.79277672266294,0.8485758292739811
403,7,Speckle,0.00775386595765748,21.104817109832933,0.9464179971512857,0.025045807631763107,16.012649594081704,0.7755543280228643
404,6,Speckle,0.0056700715774294684,22.464114586579864,0.9677466345400921,0.015025283477745293,18.231773255375924,0.8476302073392613
405,0,Speckle,0.008233332106872578,20.844243661537433,0.9533717542963672,0.026362654715462498,15.790108584852893,0.7848231900537662
406,7,Speckle,0.007161903657261294,21.449715254633528,0.955705739340791,0.014053635545346546,18.52211313264805,0.8170573498684551
407,1,Speckle,0.0016564075659073517,27.80832794455394,0.9830519721110677,0.010149180407438577,19.93569027592987,0.8042478006341817
408,0,Speckle,0.009452525669268099,20.244521345942175,0.94899549377182,0.01803761363592143,17.43820919859743,0.8828625003728846
409,9,Speckle,0.002834878824930124,25.474655000123093,0.9760157390038529,0.017624838376176642,17.53874856898633,0.7685563026731773
410,1,Speckle,0.006143692427050363,22.115705346071444,0.9611238764670559,0.005572936132367907,22.5391593406907,0.8868658589246706
411,6,Speckle,0.006566528118832194,21.826641916841748,0.9608630457546069,0.025232896718155935,15.980328899304002,0.7897875590337552
412,0,Speckle,0.010525052621425907,19.777757241727908,0.9411045407546663,0.01568868088543679,18.044135706424683,0.8706673597635283
413,7,Speckle,0.005714442374569683,22.430261424275514,0.9635417438662089,0.015932585897410353,17.97713731428309,0.7702022182797646
414,6,Speckle,0.0033181309999128885,24.791064720138213,0.9761410507610454,0.016721385680043974,17.76727735972291,0.7698136567651201
415,9,Speckle,0.00437365115503388,23.591558594981045,0.9736765631681509,0.02126555901261812,16.723231964014328,0.7820768976315342
416,1,Speckle,0.0034693680927985345,24.5974961996466,0.9664892793365616,0.0077619253960616134,21.100305358081243,0.8353463550963518
417,7,Speckle,0.003485001831635318,24.577969893109067,0.9509953789188819,0.02364491382324208,16.262622644846147,0.5964713371897963
418,6,Speckle,0.008463973420146617,20.72425709144166,0.9522068668483012,0.021611281742804606,16.653194747956274,0.8297966234365769
419,7,Speckle,0.005295941588951196,22.760568135487325,0.968717335659869,0.010998840991863351,19.58653076419749,0.8729409137144662
420,4,Speckle,0.0042694331405420715,23.696297831194695,0.9665508291467467,0.030105167684014916,15.213589494553528,0.6769016414862039
421,0,Speckle,0.007446370335341753,21.280553685210826,0.9551642494244506,0.01732323153306551,17.613710900282907,0.8460595524039735
422,2,Speckle,0.004886778075059716,23.10977383289286,0.9576165309650981,0.024262477737754088,16.15064850094049,0.6671244225431315
423,5,Speckle,0.0046711231236838575,23.30578685220938,0.963646126860196,0.01872427135415773,17.27595073656569,0.7692818218644694
424,5,Speckle,0.00392484426048073,24.061775715698737,0.9708815845349925,0.021201432390284037,16.73634796704189,0.798045055880272
425,0,Speckle,0.008555088409284662,20.677754980496978,0.9457859446828234,0.013572260825632022,18.67347802869811,0.8350642999953127
426,2,Speckle,0.00763448481858724,21.172202641732007,0.9544028947609309,0.03678398698241526,14.34341199768419,0.6757406123097406
427,7,Speckle,0.004544327223431396,23.42530403922483,0.9621384316557103,0.013363579808653213,18.74077188350592,0.803119827167734
428,1,Speckle,0.0038574251468002476,24.13702492652245,0.9675846817443461,0.006194216859632288,22.080135940562432,0.8839163959790148
429,8,Speckle,0.0064855744466592435,21.880515511195494,0.9560992979870515,0.026202022401985704,15.81665186385398,0.7524177171010857
430,1,Speckle,0.004366158061424233,23.599005462352622,0.9680109043715727,0.0036640361116442592,24.36040254706548,0.9222238794297474
431,1,Speckle,0.005649965613540449,22.47954195347832,0.965764218526466,0.008929194187231163,20.491877321337945,0.8755271259571895
432,2,Speckle,0.0052954709432760805,22.76095410632766,0.957147632513381,0.028943379885831493,15.384507551776876,0.5996558106753305
433,8,Speckle,0.009928461153826845,20.03118059076707,0.9407455650911488,0.024581154458183627,16.093977242548952,0.8195335957634917
434,7,Speckle,0.0047058625140087565,23.273607652772007,0.963248114833371,0.012528958590809637,19.020850261376122,0.8164423778178778
435,0,Speckle,0.00903849722342148,20.43903771054335,0.9465141093746868,0.015904127719759603,17.98490145285538,0.866330204049303
436,3,Speckle,0.011777906533650325,19.28931896448764,0.9395800763450853,0.0342732168212944,14.650451315732493,0.7329114971024928
437,2,Speckle,0.008535198188474641,20.687863900546255,0.9269004165917107,0.02505053694891048,16.01182960756829,0.7286970677928534
438,0,Speckle,0.00944528741477819,20.24784822204506,0.9477169170498844,0.015591666350386784,18.071074673573598,0.8877327512570838
439,5,Speckle,0.0053451181172579154,22.72042693241633,0.9627688682029967,0.016254452037119935,17.890276666640926,0.830012791245641
440,5,Speckle,0.007400037893458418,21.307660563666243,0.9527659518888032,0.022759192483221325,16.428431511654782,0.8085693161533255
441,1,Speckle,0.0014610746209882675,28.35327602918642,0.988285451717615,0.006872906729743561,21.628595497374622,0.8422838800025273
442,8,Speckle,0.006489085554944896,21.878164998749146,0.9466676515751159,0.039288125820376,14.05738688044455,0.6669079165370209
443,7,Speckle,0.00709299369162284,21.491704264047623,0.9514110276392694,0.015109363999769955,18.207538160847744,0.8056624327632101
444,7,Speckle,0.007150271458456132,21.456774699930946,0.9511236256372865,0.01558106869449995,18.074027576899823,0.8301443720797433
445,9,Speckle,0.004815200221536648,23.173856497023433,0.9688709127011668,0.013007957291610925,18.857908976454677,0.8211396303687031
446,3,Speckle,0.009487382662851868,20.228535822891985,0.9403629838291094,0.026803321286349557,15.718113878009312,0.7370403971668473
447,7,Speckle,0.006142574482904013,22.1164956869923,0.9517760198046553,0.012722238765306709,18.95436458037735,0.8142148711992031
448,8,Speckle,0.009048442544142719,20.43426166948743,0.9482507630370143,0.0355812213815665,14.487791481528681,0.6774996390440262
449,1,Speckle,0.0027793665115337443,25.56054179584209,0.9764994537233591,0.007735512337301101,21.115109168845734,0.8542780319270761
450,1,Speckle,0.0040712753777230465,23.90269521304999,0.961746685308906,0.009289597427621366,20.320031061087114,0.8288763730077848
451,2,Speckle,0.004875263494998198,23.12001906871858,0.961254904341165,0.015004699797740204,18.23772689175424,0.7777586871449816
452,3,Speckle,0.012223496554841952,19.12804545544941,0.931030282601445,0.02942120951927341,15.313394771982695,0.7190620197892391
453,0,Speckle,0.005070165130935145,22.949778958370672,0.9602980585385837,0.02380117439584971,16.23401613487443,0.7638653960232146
454,3,Speckle,0.0071195336453701045,21.475484532557864,0.9565406474165656,0.030707181564478013,15.12760043119499,0.7340267643910278
455,9,Speckle,0.004596916981641993,23.375333393517877,0.9699485829902826,0.021003489326449475,16.77708549583286,0.7171536488566542
456,7,Speckle,0.006013032336741188,22.209064606097648,0.9590586408537358,0.014569107879686414,18.365670408718373,0.7834163236144969
457,6,Speckle,0.006917295987284139,21.600636407021234,0.9547718550673083,0.016511358716912655,17.822171872473188,0.8140251529063841
458,1,Speckle,0.0027206370910740608,25.65329385399716,0.9814644132792725,0.008408548061422274,20.752789891427177,0.864949772885901
459,5,Speckle,0.00707249524597042,21.504273357973776,0.9574874779474043,0.01863163858411898,17.297489488210115,0.8315796206837724
460,0,Speckle,0.007893451235459266,21.027330696932374,0.9408285602491672,0.026369911351613318,15.788913301826701,0.6937555469357208
461,7,Speckle,0.005338036945250591,22.72618424729302,0.9684524464382828,0.013337886953979127,18.749129677893947,0.8420246292082704
462,0,Speckle,0.011217466733936126,19.5010520971906,0.9391073799506404,0.01656169783789894,17.80895143165044,0.8740034378605194
463,1,Speckle,0.006608839312060223,21.79874807478025,0.9615513666690194,0.006952377030741278,21.578666839226738,0.8954357765229909
464,1,Speckle,0.0024633185912385346,26.08479415416683,0.9823887515356355,0.007322673127885987,21.353303516235968,0.8658632018683426
465,5,Speckle,0.012165826619448577,19.148583771508616,0.9341254124974927,0.022467799888957838,16.48439452853061,0.8272053406166386
466,6,Speckle,0.0057835485055573056,22.37805617718791,0.9593235281412176,0.026609977491746744,15.749554927997696,0.7397768937205252
467,4,Speckle,0.006960372168121279,21.573675382284932,0.9488092018239725,0.02768596626151187,15.5774031467617,0.7225796350597544
468,2,Speckle,0.007863439111172089,21.04387471728595,0.9546100905957382,0.027808335952475564,15.55824998488584,0.7530645859565741
469,1,Speckle,0.0021508013752293306,26.673996945055386,0.976835000868869,0.009810336129073286,20.08316112242795,0.810641820542281
470,5,Speckle,0.003847421137410637,24.148302733648144,0.9691449099599058,0.01874352083089422,17.27148826798978,0.7446159424932858
471,8,Speckle,0.008076504779662853,20.927765455764273,0.9507948312894674,0.02932189332907034,15.328079905172615,0.732203631544714
472,6,Speckle,0.009318393674669554,20.306589458383133,0.9430482381921125,0.03287899286219529,14.830814940848487,0.6824702114075925
473,5,Speckle,0.007114610226873211,21.478488877026717,0.9422364272014189,0.02785670982064519,15.55070179768467,0.7261555833230344
474,9,Speckle,0.00468465781045212,23.29322126539256,0.9659157815329847,0.016820281528238848,17.741667395049664,0.8387448788404346
475,8,Speckle,0.004070392574363343,23.903637026524784,0.9666820777594203,0.017783695785929907,17.499779794376074,0.8213103769519624
476,5,Speckle,0.00602344837390912,22.201548075803984,0.9512248182700224,0.02518306207955382,15.98891463926316,0.6842071776803372
477,1,Speckle,0.0023461736545354567,26.296398462633732,0.981422177930682,0.005717239999913876,22.428135764667644,0.8925247636254561
478,0,Speckle,0.00707941976235599,21.500023361426557,0.9557830515816438,0.017596777595707564,17.54566854943453,0.8054516175571252
479,0,Speckle,0.006554484164802174,21.834614814254714,0.9566351337425418,0.01531230226323479,18.149595065552607,0.8313874859024178
480,8,Speckle,0.007638270624307135,21.17004958615074,0.9566646218927328,0.033857403638352865,14.703463489078228,0.7216782059620884
481,7,Speckle,0.008535492333900118,20.68771423380019,0.9502030221302732,0.012620527014479778,18.989225092201295,0.8313648328351793
482,2,Speckle,0.004244383865508713,23.721853450503207,0.9612219673766748,0.01954314033246522,17.09005649446305,0.7146862879962841
483,3,Speckle,0.005868896405625579,22.314435563344823,0.9579884261470321,0.02833380746411769,15.476950615702933,0.6783411508573042
484,3,Speckle,0.005851359872423749,22.327431909336152,0.9560607943248758,0.026307866832316687,15.799143651606757,0.682377068315518
485,7,Speckle,0.005326326378203636,22.735722250713224,0.9674207268212427,0.012503834044392953,19.029567990709772,0.8439654990445858
486,3,Speckle,0.004550506226095582,23.419402870855997,0.9602647197378602,0.02760075867992378,15.590789800371036,0.6332454317239197
487,3,Speckle,0.007000898110237306,21.548462429427843,0.9473780599241578,0.023666517568292512,16.258656420346064,0.7026055199398576
488,7,Speckle,0.006715882213266976,21.72896929356022,0.9422041126243312,0.018977352744853005,17.217643698058268,0.7082397257219327
489,7,Speckle,0.003065637932087885,25.13479138908133,0.9757027328957851,0.014520492748365229,18.380186457388888,0.8040265994232755
490,6,Speckle,0.00665925161914936,21.765745750243234,0.9554234856809253,0.03207149655264501,14.938807741098763,0.7601712176515106
491,6,Speckle,0.006681495763216586,21.751263026451532,0.9551903558000276,0.023334741529315833,16.319970052786562,0.7023347292825286
492,9,Speckle,0.005649082853043389,22.480220555777674,0.9508396404764422,0.022423573283897002,16.492951797060368,0.786188119316614
493,2,Speckle,0.007147348800010573,21.458550232404363,0.9596453021238408,0.01733683629776663,17.610301515991125,0.8391599401027425
494,0,Speckle,0.006504895784854126,21.867596568926082,0.9628576911205851,0.020731826766500382,16.833624287475793,0.8547126652450805
495,1,Speckle,0.002785310023471216,25.551264579447274,0.9786493989944739,0.007615399218336242,21.183073249246608,0.8661219176652979
496,0,Speckle,0.009390932284896254,20.272912910046237,0.9474261176540901,0.016732563372278658,17.764375214908267,0.8741603007818897
497,8,Speckle,0.012683857116506523,18.96748658939358,0.9059791751951993,0.020324377281893298,16.919827518682375,0.7523329528684769
498,1,Speckle,0.004955982010429212,23.048702787256566,0.9706127660506346,0.008064217935318602,20.934377439407946,0.8780552152686636
499,9,Speckle,0.0056968863509704905,22.443624443380727,0.9659886938844482,0.025525790601822595,15.930207977741928,0.7563252499536116
